777614.601890853	8292747.46772308
777553.32032425	8292826.49031223
777474.297735085	8292765.20874565
777535.579301687	8292686.18615651
777535.579301687	8292686.18615651
777474.297735085	8292765.20874565
777395.275145919	8292703.92717908
777456.556712521	8292624.90458994
777456.556712521	8292624.90458994
777395.275145919	8292703.92717908
777316.252556753	8292642.64561251
777377.534123356	8292563.62302337
777377.534123356	8292563.62302337
777316.252556753	8292642.64561251
777237.229967587	8292581.36404594
777298.51153419	8292502.3414568
777298.51153419	8292502.3414568
777237.229967587	8292581.36404594
777158.207378421	8292520.08247937
777219.488945024	8292441.05989022
777219.488945024	8292441.05989022
777158.207378421	8292520.08247937
777079.184789255	8292458.80091279
777140.466355858	8292379.77832365
777140.466355858	8292379.77832365
777079.184789255	8292458.80091279
777000.162200089	8292397.51934622
777061.443766692	8292318.49675708
777061.443766692	8292318.49675708
777000.162200089	8292397.51934622
776921.139610923	8292336.23777965
776982.421177526	8292257.21519051
777553.32032425	8292826.49031223
777492.038757648	8292905.51290137
777413.016168482	8292844.23133479
777474.297735085	8292765.20874565
777474.297735085	8292765.20874565
777413.016168482	8292844.23133479
777333.993579316	8292782.94976822
777395.275145919	8292703.92717908
777395.275145919	8292703.92717908
777333.993579316	8292782.94976822
777254.97099015	8292721.66820165
777316.252556753	8292642.64561251
777316.252556753	8292642.64561251
777254.97099015	8292721.66820165
777175.948400984	8292660.38663508
777237.229967587	8292581.36404594
777237.229967587	8292581.36404594
777175.948400984	8292660.38663508
777096.925811818	8292599.10506851
777158.207378421	8292520.08247937
777158.207378421	8292520.08247937
777096.925811818	8292599.10506851
777017.903222652	8292537.82350194
777079.184789255	8292458.80091279
777079.184789255	8292458.80091279
777017.903222652	8292537.82350194
776938.880633486	8292476.54193536
777000.162200089	8292397.51934622
777000.162200089	8292397.51934622
776938.880633486	8292476.54193536
776859.85804432	8292415.26036879
776921.139610923	8292336.23777965
777492.038757648	8292905.51290137
777430.757191045	8292984.53549051
777351.734601879	8292923.25392394
777413.016168482	8292844.23133479
777413.016168482	8292844.23133479
777351.734601879	8292923.25392394
777272.712012713	8292861.97235736
777333.993579316	8292782.94976822
777333.993579316	8292782.94976822
777272.712012713	8292861.97235736
777193.689423547	8292800.69079079
777254.97099015	8292721.66820165
777254.97099015	8292721.66820165
777193.689423547	8292800.69079079
777114.666834381	8292739.40922422
777175.948400984	8292660.38663508
777175.948400984	8292660.38663508
777114.666834381	8292739.40922422
777035.644245215	8292678.12765765
777096.925811818	8292599.10506851
777096.925811818	8292599.10506851
777035.644245215	8292678.12765765
776956.621656049	8292616.84609108
777017.903222652	8292537.82350194
777017.903222652	8292537.82350194
776956.621656049	8292616.84609108
776877.599066883	8292555.5645245
776938.880633486	8292476.54193536
776938.880633486	8292476.54193536
776877.599066883	8292555.5645245
776798.576477717	8292494.28295793
776859.85804432	8292415.26036879
777430.757191045	8292984.53549051
777369.475624442	8293063.55807965
777290.453035276	8293002.27651308
777351.734601879	8292923.25392394
777351.734601879	8292923.25392394
777290.453035276	8293002.27651308
777211.43044611	8292940.99494651
777272.712012713	8292861.97235736
777272.712012713	8292861.97235736
777211.43044611	8292940.99494651
777132.407856944	8292879.71337993
777193.689423547	8292800.69079079
777193.689423547	8292800.69079079
777132.407856944	8292879.71337993
777053.385267778	8292818.43181336
777114.666834381	8292739.40922422
777114.666834381	8292739.40922422
777053.385267778	8292818.43181336
776974.362678612	8292757.15024679
777035.644245215	8292678.12765765
777035.644245215	8292678.12765765
776974.362678612	8292757.15024679
776895.340089446	8292695.86868022
776956.621656049	8292616.84609108
776956.621656049	8292616.84609108
776895.340089446	8292695.86868022
776816.31750028	8292634.58711365
776877.599066883	8292555.5645245
776877.599066883	8292555.5645245
776816.31750028	8292634.58711365
776737.294911114	8292573.30554707
776798.576477717	8292494.28295793
777369.475624442	8293063.55807965
777308.194057839	8293142.58066879
777229.171468673	8293081.29910222
777290.453035276	8293002.27651308
777290.453035276	8293002.27651308
777229.171468673	8293081.29910222
777150.148879507	8293020.01753565
777211.43044611	8292940.99494651
777211.43044611	8292940.99494651
777150.148879507	8293020.01753565
777071.126290341	8292958.73596908
777132.407856944	8292879.71337993
777132.407856944	8292879.71337993
777071.126290341	8292958.73596908
776992.103701175	8292897.4544025
777053.385267778	8292818.43181336
777053.385267778	8292818.43181336
776992.103701175	8292897.4544025
776913.081112009	8292836.17283593
