778246.765508814	8293237.70687815
778234.511350256	8293252.97788917
778221.887135896	8293267.94443156
778208.900427799	8293282.59754018
778195.55900517	8293296.92843763
778181.870859691	8293310.92853952
778167.844190736	8293324.58945961
778153.48740046	8293337.90301482
778138.809088763	8293350.86123018
778123.818048141	8293363.45634354
778108.52325842	8293375.68081027
778092.933881374	8293387.52730776
778077.059255239	8293398.98873981
778060.908889118	8293410.05824087
778044.492457289	8293420.72918017
778027.819793402	8293430.99516567
778010.900884598	8293440.85004793
777993.745865518	8293450.28792375
777976.365012238	8293459.30313971
777958.768736111	8293467.89029558
777940.967577533	8293476.04424755
777922.972199623	8293483.7601113
777904.793381844	8293491.03326493
777886.44201354	8293497.85935172
777867.929087415	8293504.23428276
777849.265692948	8293510.15423939
777830.463009751	8293515.61567547
777811.532300872	8293520.61531954
777792.484906047	8293525.15017675
777773.332234909	8293529.21753065
777754.085760153	8293532.81494486
777734.757010663	8293535.94026447
777715.357564607	8293538.59161738
777695.899042502	8293540.76741539
777676.393100251	8293542.46635517
777656.851422162	8293543.68741904
777637.28571395	8293544.42987557
777617.707695726	8293544.69328
777598.129094971	8293544.47747457
777578.561639518	8293543.78258853
777559.017050523	8293542.60903815
777539.507035444	8293540.95752637
777520.04328103	8293538.8290425
777500.637446318	8293536.2248615
777481.301155652	8293533.14654333
777462.045991717	8293529.59593193
777442.883488601	8293525.57515416
777423.82512489	8293521.08661852
777404.882316787	8293516.13301371
777386.066411275	8293510.71730699
777367.388679323	8293504.84274244
777348.860309131	8293498.512839
777330.492399429	8293491.73138837
777312.29595283	8293484.50245271
777294.281869239	8293476.83036226
777276.460939321	8293468.7197127
777258.843838041	8293460.1753624
777241.441118268	8293451.20242955
777224.263204454	8293441.80628904
777207.320386388	8293431.99256928
777190.622813036	8293421.76714882
777174.180486456	8293411.13615281
777158.003255813	8293400.10594935
777142.100811475	8293388.68314569
777126.482679208	8293376.87458422
777614.601890853	8292747.46772308
778246.765508814	8293237.70687815
