etp_veg,data_voo,n_dias_voo,data_solo,n_dias_solo,bloco,utm-x,utm-y,pH_H2O_sA,pH_SMP_sA,P_sA,K_sA,K_trocavel_sA,MO_sA,Ca_sA,Zn_sA,B_sA,Mn_sA,Fe_sA,Na_sA,S_sA,Mg_sA,pH_H2O_sB,pH_SMP_sB,P_sB,K_sB,K_trocavel_sB,MO_sB,Ca_sB,Zn_sB,B_sB,Mn_sB,Fe_sB,Na_sB,S_sB,Mg_sB,b_avg,b_md,b_sd,b_asm,b_krt,g_avg,g_md,g_sd,g_asm,g_krt,r_avg,r_md,r_sd,r_asm,r_krt,rd_avg,rd_md,rd_sd,rd_asm,rd_krt,nir_avg,nir_md,nir_sd,nir_asm,nir_krt,lwir_avg,lwir_md,lwir_sd,lwir_asm,lwir_krt,ndvi_avg,ndvi_md,ndvi_sd,ndvi_asm,ndvi_krt,ndre_avg,ndre_md,ndre_sd,ndre_asm,ndre_krt,savi_avg,savi_md,savi_sd,savi_asm,savi_krt,sccci_avg,sccci_md,sccci_sd,sccci_asm,sccci_krt,gli_avg,gli_md,gli_sd,gli_asm,gli_krt,mcari_avg,mcari_md,mcari_sd,mcari_asm,mcari_krt,savi_ent,gli_ent,estm_prod,prod
Etapa 0 - Pre-plantio,2022-02-16,1,,,1,777544.449812664,8292756.33823524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0341103710234165,0.0325227975845337,0.00980912707746029,1.02106189198255,1.83187878028656,0.0545549765229225,0.0529731102287769,0.0132838031277061,0.848396794506122,1.58933734950382,0.0979635715484619,0.0962633937597275,0.0221232660114765,0.56053493524941,1.19381250983609,0.111120030283928,0.109796687960625,0.0229507982730865,0.419229808127102,0.886993782311572,0.135187119245529,0.133738487958908,0.0272642746567726,0.500101414161034,1.35727281176285,31000.68359375,30999.58203125,171.589385986328,0.168227781144106,-0.525568479092099,0.161298796534538,0.149215072393417,0.0577942840754986,2.90501203127722,18.7037056638237,0.0982056558132172,0.0961533039808273,0.026166994124651,1.80499743968055,11.7623534356226,0.0757588371634483,0.0705028474330902,0.0283002518117428,3.42985398932905,28.4909350626386,0.629815995693207,0.628621339797974,0.11567509919405,0.165340476750128,0.504077210179227,0.00125956872943789,0,0.0146063817664981,19.607198916042,479.263740690085,0.00473311962559819,0.00017645480693318,0.0144952824339271,19.8374978546422,712.325545785904,4.533118792623627,0.246488865475302,,4636.7764601182
Etapa 0 - Pre-plantio,2022-02-16,1,,,2,777465.427222425,8292695.05667005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0300321392714977,0.027229743078351,0.0114823449403048,1.54406994747383,3.44975768405096,0.0479848086833954,0.0430732071399689,0.0167740173637867,1.54702361919515,3.26188543487872,0.0846127942204475,0.0756344273686409,0.0294302068650723,1.65856226052354,3.68728592434105,0.0954979583621025,0.0842138305306435,0.0315832570195198,1.56091423274498,3.03037850034129,0.119234807789326,0.106755390763283,0.0386065393686295,1.45333792951513,2.71314788533818,30840.494140625,30804.806640625,142.149841308594,1.12336861876888,0.906822704621198,0.171363905072212,0.156982704997063,0.0638126134872437,2.70146064146102,15.0726890117145,0.110904075205326,0.109017729759216,0.0283788945525885,1.59180796733914,9.45442858278999,0.0726314783096314,0.0662746876478195,0.0316502265632153,3.33363406052514,24.0889463387154,0.674712002277374,0.674338221549988,0.132221505045891,0.0548463709912929,-0.0200981784975665,0.00197082129307091,0,0.0175363756716251,14.8952844405808,276.027585060456,0.00455481885001063,0,0.0144751155748963,15.2352054818635,402.046809587659,4.6576131543553645,0.37049791957580336,,4976.6879391355
Etapa 0 - Pre-plantio,2022-02-16,1,,,3,777386.404632187,8292633.77510486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0277526788413525,0.026009276509285,0.00864263251423836,1.04566309746622,1.21199670897544,0.0451607629656792,0.042411744594574,0.0118312006816268,0.783605701000654,0.230215761186491,0.080076090991497,0.0753770172595978,0.0205441508442163,0.54937541422419,-0.167345545124993,0.090615876019001,0.0839620977640152,0.0213160701096058,0.601006735939586,-0.679443939950574,0.114112988114357,0.106670200824738,0.0269720517098904,0.670105520888656,0.182329780602029,30860.287109375,30832.677734375,145.170791625977,0.939003378692008,0.478054944835524,0.176666811108589,0.160368800163269,0.0684939846396446,3.12817272732958,18.0042499745904,0.114519067108631,0.111791707575321,0.0290686953812838,2.28971864358338,13.9618309843661,0.0729251280426979,0.0668390244245529,0.0302902404218912,3.4720974015973,25.6525134832717,0.677369832992554,0.677276611328125,0.126870140433311,0.0739448092101941,-0.0937942572040429,0.00268870568834245,0,0.0222248509526253,13.038885236486,204.982614912977,0.00458091590553522,0,0.0148976873606443,14.5617060977004,343.826698573721,4.573874901025647,0.4277019634412119,,5194.2309736317
Etapa 0 - Pre-plantio,2022-02-16,1,,,4,777307.382041949,8292572.49353967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0243176389485598,0.0231817159801722,0.00689773913472891,1.00830874412907,1.35619577490584,0.0399477109313011,0.038226205855608,0.00960959773510695,0.787283249927946,0.444306955893879,0.0710323303937912,0.0678300112485886,0.0177876409143209,0.60531968810319,-0.0286729078814854,0.0802274495363236,0.0760781392455101,0.018001290038228,0.656057333547939,-0.30940993808394,0.100740931928158,0.0960061997175217,0.0225607808679342,0.607885565283956,-0.33001257680031,30920.869140625,30895.7890625,167.16032409668,0.667268260139768,-0.169932230898903,0.175251722335815,0.162614807486534,0.0589543133974075,2.06115492865912,9.1273966029441,0.113216862082481,0.111392445862293,0.0266321953386068,1.22468811718283,6.28761311289038,0.0659300908446312,0.0621037520468235,0.0226150527596474,1.86501091984679,8.87146246402494,0.671190798282623,0.671489655971527,0.128966763615608,0.041393614576235,0.187464631088151,0.00149560405407101,0,0.0126210413873196,14.5562876503761,286.961368830042,0.00344955245964229,0.000132735964143649,0.00736259110271931,7.56289659523787,152.223882590903,4.376937289644196,0.3490579596341744,,4530.8753117063
Etapa 0 - Pre-plantio,2022-02-16,1,,,5,777228.35945171,8292511.21197448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022789865732193,0.0202113203704357,0.00917049497365952,0.958049929071216,0.640287103628488,0.0373749285936356,0.0330201759934425,0.0139734800904989,0.770139180632897,-0.229237958446189,0.066268727183342,0.0578643307089806,0.0259445961564779,0.744996579800694,-0.474367346063274,0.0747537538409233,0.0655276775360107,0.0277173537760973,0.663962202756189,-0.739411156993726,0.0927064269781113,0.0809241309762001,0.0353732146322727,0.681752429976264,-0.520829945665988,31014.021484375,30978.828125,228.446273803711,0.7147704249112,-0.105613202206075,0.166708171367645,0.155837461352348,0.0621042624115944,2.53561081999408,16.0872624013266,0.105055205523968,0.104576610028744,0.0314468927681446,1.00058958784327,7.6470270507836,0.0587378926575184,0.0548474937677383,0.0280174352228642,2.98415198800115,25.3841995137859,0.651932835578919,0.653314471244812,0.154137462377548,-0.220256169259844,0.844554248990086,0.00193247175775468,0,0.0173111259937286,15.9178875085641,317.588996488507,0.00342599092982709,0.00021628916147165,0.01070452388376,17.8763829342606,526.229468778797,4.62136223367939,0.38595830574811396,,4561.3033555705
Etapa 0 - Pre-plantio,2022-02-16,1,,,6,777149.336861471,8292449.9304093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0241360198706388,0.0226880572736263,0.00771812023594976,0.940231823885289,1.20127058858597,0.0394797474145889,0.036916695535183,0.0112939449027181,0.719473346509925,0.171873164946903,0.0704260915517807,0.0656039863824844,0.0207388196140528,0.688194826333917,-0.202642885276846,0.0799440518021584,0.073932483792305,0.0221613086760044,0.611297633126449,-0.540710943005961,0.0990498140454292,0.0911936238408089,0.0289804451167583,0.761825021140045,0.0973951450784019,31063.693359375,31037.52734375,237.964584350586,0.588943880713624,-0.38435399061009,0.16848985850811,0.157280057668686,0.061188705265522,2.43929074057864,13.7860687464024,0.104911811649799,0.103772349655628,0.0308193620294333,1.03334488789417,6.19874879482123,0.0631352663040161,0.0584979429841042,0.0279450789093971,3.08672199684883,23.5338502726278,0.644212961196899,0.641637027263641,0.147796258330345,-0.0196304037183947,0.545347229505258,0.00161478761583567,0,0.015132793225348,15.7092354228238,311.505183121429,0.00386707554571331,0.000491172075271606,0.0105344168841839,14.9310330113838,413.193292130598,4.565455580394772,0.32910056581688396,,4825.0252287037
Etapa 0 - Pre-plantio,2022-02-16,1,,,7,777070.314271233,8292388.6488441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0260387882590294,0.0239299386739731,0.00820315349847078,1.16875263443053,1.4604016649296,0.0425373129546642,0.0393981412053108,0.0110110994428396,0.945749078083353,0.468069377532055,0.076846219599247,0.0716406032443047,0.0195974856615067,0.699506477361285,-0.209733618439913,0.0868215262889862,0.0803161263465881,0.0195335224270821,0.734275489366055,-0.586459313288705,0.107434950768948,0.0993586033582687,0.0253475867211819,0.805394926487589,-0.210329386616899,31073.982421875,31093.9921875,208.92512512207,0.090583806792647,-0.902805326640809,0.167741104960442,0.157408803701401,0.0566581077873707,2.20159362004441,11.5317694654804,0.104945428669453,0.103813290596008,0.028183963149786,0.909702665950667,5.17982909045053,0.0665236264467239,0.0629205480217934,0.0236015301197767,2.3160220184919,16.4417563484518,0.647261440753937,0.646345615386963,0.14108607172966,-0.00511447182415558,0.383464858478991,0.00110714312177151,0,0.0117615750059485,17.5652137847997,394.945498843374,0.00360017386265099,0.00033807780710049,0.00804986525326967,10.4591227056915,266.127698637564,4.427729571998975,0.25025194963937564,,4567.8533061332
Etapa 0 - Pre-plantio,2022-02-16,1,,,8,776992.551269783,8292327.61985017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0323061086237431,0.0313596129417419,0.00825701467692852,0.789689034821758,1.21700810523157,0.0541845485568047,0.0537403076887131,0.0112547539174557,0.364751020005273,0.445269694669267,0.0988436117768288,0.0989779978990555,0.022152179852128,0.269920824963008,0.624708883694421,0.111833594739437,0.112729899585247,0.021310843527317,0.272810884387667,1.00627824928687,0.134906962513924,0.135115906596184,0.0264769848436117,0.4015144083472,1.47786013844208,31049.861328125,31047.23046875,126.185775756836,0.207797184008784,0.405964747730695,0.156574964523315,0.145258501172066,0.0617323033511639,2.67719180640105,14.6650117512358,0.0929651707410812,0.0918968394398689,0.0288827326148748,1.53816414260027,9.17214509605424,0.0734285041689873,0.068143755197525,0.0297222770750523,3.38260061790661,25.3582660774605,0.618534445762634,0.623987078666687,0.134709447622299,-0.166499012485918,0.224416649516475,0.00147176475729793,0,0.0143264411017299,15.5147544880178,303.41098950514,0.00488839065656066,0,0.0130350450053811,11.5713850720694,275.369735539198,4.582504706119485,0.2899281165707124,,3663.4707041861
Etapa 0 - Pre-plantio,2022-02-16,1,,,9,777483.168246366,8292835.36082351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0303818322718143,0.0293133836239576,0.00730018317699432,0.933013017353865,1.45535128197824,0.050015851855278,0.0492581352591515,0.00960408430546522,0.642703424548627,1.02575494195936,0.0920361503958702,0.0916599035263062,0.0169988200068474,0.293711154463627,0.595100307317759,0.10467991232872,0.105057612061501,0.0170200653374195,0.196663529290727,0.359998279819812,0.123217217624187,0.123369805514812,0.0205358136445284,0.253835538176586,0.519004524844497,31181.865234375,31179.275390625,109.558479309082,0.162297880541165,1.36602402326481,0.145828798413277,0.13529010117054,0.0546974577009678,2.49731713214963,13.9587941140905,0.0809735208749771,0.0797406807541847,0.02408766746521,1.39271263732652,8.43666759110481,0.0651596412062645,0.0611595995724201,0.0245819892734289,2.49579401032973,16.2298388116685,0.575779378414154,0.570070207118988,0.124830842018127,0.398391992038907,0.835966477615725,0.000828280521091074,0,0.0105157578364015,20.7121687119989,543.978305268005,0.00423683598637581,0.000445075769675896,0.00965111516416073,9.91599007234948,229.069455067794,4.439619310972799,0.1860318488962866,,4438.4243577197
Etapa 0 - Pre-plantio,2022-02-16,1,,,10,777404.145657201,8292774.07925693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0266033560037613,0.0246864259243011,0.00873816851526499,2.08078196249027,7.77565181699049,0.0437738299369812,0.0410712286829948,0.0128633240237832,2.04129042871802,6.90864865082453,0.080682784318924,0.0761564522981644,0.0233923960477114,1.89988370993311,5.76252269017462,0.0910388976335526,0.0865713804960251,0.0245790183544159,1.93871813927494,5.78917084509873,0.108485192060471,0.102779477834702,0.0308220069855452,1.92322723734999,5.86931981566091,31158.2421875,31179.59375,135.210678100586,-0.745660687622845,1.40749788161263,0.146957039833069,0.136386439204216,0.0582574903964996,2.7029021082613,16.6734780784953,0.0857734307646751,0.0843645706772804,0.0290430746972561,1.19626697062822,7.23175352416057,0.0596901848912239,0.0548127070069313,0.0269521921873093,3.17631867854162,24.0592292979901,0.604182898998261,0.597932815551758,0.154036000370979,0.115294708924704,0.512481614673852,0.00112950173206627,0,0.013254527002573,19.0953524126001,450.687945957732,0.00368782063014805,0,0.0112230218946934,21.6684094226949,1106.5846686826,4.4839135744651255,0.22621112334477847,,4581.1151550598
