etp_veg,data_voo,n_dias_voo,data_solo,n_dias_solo,bloco,utm-x,utm-y,pH_H2O_sA,pH_SMP_sA,P_sA,K_sA,K_trocavel_sA,MO_sA,Ca_sA,Zn_sA,B_sA,Mn_sA,Fe_sA,Na_sA,S_sA,Mg_sA,pH_H2O_sB,pH_SMP_sB,P_sB,K_sB,K_trocavel_sB,MO_sB,Ca_sB,Zn_sB,B_sB,Mn_sB,Fe_sB,Na_sB,S_sB,Mg_sB,b_avg,b_md,b_sd,b_asm,b_krt,g_avg,g_md,g_sd,g_asm,g_krt,r_avg,r_md,r_sd,r_asm,r_krt,rd_avg,rd_md,rd_sd,rd_asm,rd_krt,nir_avg,nir_md,nir_sd,nir_asm,nir_krt,lwir_avg,lwir_md,lwir_sd,lwir_asm,lwir_krt,ndvi_avg,ndvi_md,ndvi_sd,ndvi_asm,ndvi_krt,ndre_avg,ndre_md,ndre_sd,ndre_asm,ndre_krt,savi_avg,savi_md,savi_sd,savi_asm,savi_krt,sccci_avg,sccci_md,sccci_sd,sccci_asm,sccci_krt,gli_avg,gli_md,gli_sd,gli_asm,gli_krt,mcari_avg,mcari_md,mcari_sd,mcari_asm,mcari_krt,savi_ent,gli_ent,estm_prod,prod
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,1,777544.4498126635,8292756.338235238,6.0,6.4,14.06,116.18,0.3,2.85,4.09,5.47,0.87,1.11,35.02,7.97,,0.9,6.0,6.3,1.6,44.46,0.11,2.65,1.58,0.63,1.05,1.11,60.68,5.42,,0.51,0.023620732128620148,0.024639252573251724,0.008188641630113125,-0.1231384742228685,-0.7585077684415991,0.05661887675523758,0.06081276759505272,0.021383551880717278,-0.33148744825691795,-1.0042772223841891,0.029014023020863533,0.02488931082189083,0.024045804515480995,3.2615080937171927,11.629848478635452,0.15186366438865662,0.16027408838272095,0.051435504108667374,-0.32160692137400587,-1.0085886068571455,0.4216572046279907,0.44236451387405396,0.1423964947462082,-0.3129759194948366,-1.027634041386729,30555.04296875,30498.298828125,255.84994506835938,1.9735163367226076,6.260653528442909,0.8566845059394836,0.9050703644752502,0.14963017404079437,-3.2534867980149014,10.200728575164426,0.4672754108905792,0.4803774058818817,0.08482161909341812,-2.420044816962796,7.423397776986944,0.5988473892211914,0.6526097655296326,0.16351723670959473,-1.2513139385279615,0.9300305286488815,0.5472268462181091,0.5390602350234985,0.04207638278603554,1.1322171004798756,4.084954692865092,0.3761858642101288,0.4300592541694641,0.1320863962173462,-1.878989427019795,2.377619864867209,0.720606803894043,0.7958067655563354,0.362373948097229,-0.4984652211992948,-0.8622572506367776,6.9906620837719,5.78624967835619,,4636.7764601182
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,2,777465.4272224254,8292695.0566700455,6.2,6.7,12.1,43.28,0.11,3.0,4.88,5.65,1.05,1.11,36.79,7.41,,1.2,5.8,6.3,1.39,26.07,0.07,2.22,1.43,1.55,0.99,1.11,46.98,5.01,,0.46,0.023994779214262962,0.025126490741968155,0.007856934331357479,-0.19641889108965785,-0.6633330364687162,0.05825439840555191,0.06277969479560852,0.021080993115901947,-0.41662477662536274,-0.9918820504840102,0.02756311185657978,0.024837177246809006,0.020150290802121162,3.5877559989912795,15.754158486061247,0.15542127192020416,0.165298730134964,0.050612449645996094,-0.4103851904894224,-1.024532129963397,0.4326382279396057,0.458909809589386,0.13778948783874512,-0.43559201226531946,-0.971325978245051,30557.9140625,30529.26953125,202.97982788085938,1.0238401004819584,2.023643548381754,0.8688080310821533,0.906398355960846,0.1215069517493248,-3.5855846827720237,13.569383581604505,0.4695063531398773,0.47861722111701965,0.07666386663913727,-1.95559404039333,6.388374090162472,0.6138306856155396,0.6659111976623535,0.14991313219070435,-1.2483368247823383,0.9139015906334036,0.5402469635009766,0.5341384410858154,0.041613828390836716,0.588890510122755,1.2781381195625894,0.38920867443084717,0.436755895614624,0.12162740528583527,-2.019031725490942,3.1892670344435405,0.7574030160903931,0.8373377323150635,0.35289838910102844,-0.5814405652742967,-0.7685009013936672,6.83093781398273,5.84975312430087,,4976.6879391355
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,3,777386.4046321873,8292633.775104862,6.8,7.0,18.39,59.76,0.15,3.62,6.77,6.94,1.32,1.11,26.5,8.62,,1.88,6.2,6.5,2.95,57.99,0.15,2.41,2.51,1.64,1.34,1.11,48.63,5.94,,0.8,0.024385962635278702,0.02545149251818657,0.008118846453726292,-0.13317539240503415,-0.6225246344132858,0.058899372816085815,0.06355716288089752,0.02169991470873356,-0.4085347333707028,-0.9990989607880194,0.03072473406791687,0.026041246950626373,0.023548563942313194,3.0066797219938906,10.538240450472568,0.15604056417942047,0.16640640795230865,0.052419714629650116,-0.38808956945283374,-1.0653367343624882,0.41816723346710205,0.4432283043861389,0.14260618388652802,-0.34427417231545043,-1.1141011099647076,30638.046875,30614.787109375,213.08682250976562,0.7735478420553227,1.3506217003969834,0.8478845953941345,0.901882529258728,0.13936984539031982,-2.756359142905927,7.576390739436567,0.4528929591178894,0.4670356810092926,0.07895251363515854,-1.802175004756919,4.857328278967129,0.5913472771644592,0.6494712233543396,0.16282358765602112,-1.00676724508565,0.02754532666043641,0.5355834364891052,0.5284788012504578,0.04277431219816208,0.8525016853299424,1.5539793806162434,0.36740610003471375,0.4293902814388275,0.13811227679252625,-1.5288414091461406,1.1328880365316367,0.7195883989334106,0.8086240887641907,0.3869439959526062,-0.4223934175597248,-1.1276898587061135,6.96825801352053,6.10638975087513,,5194.2309736317
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,4,777307.3820419493,8292572.493539673,6.5,6.7,15.14,55.55,0.14,3.26,5.66,8.41,1.24,1.11,32.26,8.15,,1.41,6.1,6.5,1.49,62.6,0.16,2.06,2.05,1.0,1.15,1.11,56.63,5.4,,0.59,0.02459193952381611,0.025721684098243713,0.008232289925217628,-0.1257280965212213,-0.5465319619451439,0.05918404087424278,0.0641888827085495,0.021476466208696365,-0.45662571154084913,-0.9577084602156716,0.03292112052440643,0.026677660644054413,0.02530352957546711,2.535850668837346,7.085964999530022,0.15567326545715332,0.1663946658372879,0.051994599401950836,-0.41387919006904295,-1.0376860238811774,0.40641993284225464,0.42902642488479614,0.14024730026721954,-0.2944422016743746,-1.173999478823746,30706.275390625,30671.095703125,238.8511505126953,0.8754789921082659,1.2269558900981998,0.8366238474845886,0.8974534869194031,0.14184366166591644,-2.462223180483403,5.829928758030805,0.4423815608024597,0.4583563506603241,0.07595930993556976,-1.8223669169476435,4.581413196558869,0.5757317543029785,0.6310425400733948,0.16206274926662445,-0.8417397983811961,-0.3833817989927555,0.5307828187942505,0.5240362882614136,0.040012817829847336,0.7164800384013809,0.9514588410695977,0.35586559772491455,0.42703142762184143,0.14657792448997498,-1.3038379785873129,0.3522854101494013,0.673714816570282,0.7486209869384766,0.38345643877983093,-0.29987080362350776,-1.2800033347410702,7.00287711184099,6.18984908533962,,4530.8753117063
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,5,777228.3594517104,8292511.211974483,6.7,6.9,9.52,35.65,0.09,2.87,5.19,6.01,1.02,1.11,36.3,7.59,,1.02,6.3,6.9,1.62,33.95,0.09,2.15,1.8,0.97,0.93,1.11,49.19,5.61,,0.44,0.025385411456227303,0.026563238352537155,0.008427660912275314,-0.10132531780731464,-0.4042560475019905,0.06083323806524277,0.06623904407024384,0.02174251340329647,-0.49825213406694197,-0.9349954987104083,0.0336603969335556,0.027561208233237267,0.025852449238300323,2.677271538845539,7.913401680133596,0.16017550230026245,0.17196814715862274,0.052121832966804504,-0.4573197556367776,-1.0135995988618438,0.42113959789276123,0.4472181499004364,0.14473526179790497,-0.3418369170174297,-1.1467538887333593,30728.154296875,30698.048828125,218.44297790527344,0.8557685476291003,1.5909819352390828,0.8351647853851318,0.8988240361213684,0.1492544412612915,-2.4717647306418367,5.777830337609435,0.44317764043807983,0.4634355902671814,0.08254553377628326,-1.7844136095736383,3.9536598820463773,0.5871639847755432,0.6482937335968018,0.16816124320030212,-0.9551377986939134,-0.14888827289173223,0.5320445895195007,0.5262507200241089,0.039364952594041824,0.8052715131192253,1.82007308777096,0.3560003638267517,0.4294258654117584,0.1527460813522339,-1.3091286897050696,0.32095991484685094,0.6986995339393616,0.7859172224998474,0.3904936909675598,-0.36149207008171647,-1.2170807631365694,6.996130939109,6.13879519153393,,4561.3033555705
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,6,777149.3368614712,8292449.930409295,6.4,6.5,15.19,86.41,0.22,3.66,5.43,6.81,1.12,1.38,40.46,9.79,,1.13,6.2,6.8,2.18,48.32,0.12,2.45,2.43,2.06,1.18,1.11,46.52,6.72,,0.65,0.026774754747748375,0.02795855700969696,0.00858727190643549,-0.11310200788994769,-0.33298950964260277,0.06460075825452805,0.07037689536809921,0.0226104948669672,-0.5166351738529767,-0.8839889326304236,0.03563106805086136,0.028967387974262238,0.0275057815015316,2.6320314965227047,7.44237531584203,0.17016132175922394,0.18232427537441254,0.054739344865083694,-0.4602742346092342,-0.9782449563089588,0.4437682330608368,0.46988680958747864,0.15159185230731964,-0.3282895615448291,-1.117288187668331,30765.591796875,30735.45703125,220.33163452148438,0.8214889505001906,1.2867377408697394,0.8337488770484924,0.8989211916923523,0.15251146256923676,-2.4218048593271924,5.369813993483552,0.4398137331008911,0.4598161280155182,0.08196189999580383,-1.8135908728403636,4.0334451047937385,0.6028677225112915,0.6655533313751221,0.17193089425563812,-0.9850793257814501,-0.07252503179362924,0.5296978950500488,0.5233638882637024,0.042620766907930374,0.9011363429019732,2.3104843063844065,0.358491450548172,0.4289928674697876,0.1470230519771576,-1.363334019355606,0.5141864919028665,0.755520224571228,0.8559293746948242,0.42470887303352356,-0.3776285593568606,-1.2124805154255844,7.04155594718904,6.12344950454607,,4825.0252287037
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,7,777070.3142712327,8292388.648844104,6.7,6.9,23.58,52.64,0.13,3.53,5.95,7.33,0.83,1.11,41.16,8.55,,1.35,6.5,6.6,3.06,26.01,0.07,2.26,3.12,2.18,0.72,1.11,31.5,5.86,,0.86,0.029205402359366417,0.03047620691359043,0.009628520347177982,-0.07754248937226246,-0.3634292070267633,0.06989414989948273,0.07642543315887451,0.02394963428378105,-0.5618871732001368,-0.8345582318330083,0.043813545256853104,0.03189022094011307,0.03581267222762108,2.0295012244416606,3.605815706594604,0.1824401617050171,0.1965164691209793,0.058021798729896545,-0.5092462601276686,-0.9405795791687619,0.4522136449813843,0.4752025008201599,0.15772780776023865,-0.25215471622369373,-1.2180768619017186,30867.890625,30829.767578125,271.13104248046875,0.5599206075571691,0.030496382704478187,0.8052926063537598,0.8919726610183716,0.17581139504909515,-1.8857683650168169,2.570764572951261,0.4174934923648834,0.44541752338409424,0.0934324637055397,-1.4549933642160022,1.9464774161632121,0.5923467874526978,0.6587247252464294,0.18401364982128143,-0.8080183240176674,-0.5425194881830024,0.5203461647033691,0.5147507190704346,0.04462861269712448,0.9438708319844129,2.9021625328256206,0.33722278475761414,0.4261203408241272,0.1679934561252594,-1.0388678678600922,-0.47376212898089953,0.7395653128623962,0.824760913848877,0.46073469519615173,-0.20927712244996197,-1.4057621132972398,7.13561448209078,6.08957624778211,,4567.8533061332
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,8,776992.551269783,8292327.619850171,6.6,6.8,17.39,45.96,0.12,3.13,5.62,6.93,1.21,1.11,36.26,9.14,,1.06,6.3,6.5,2.09,70.57,0.18,2.04,2.16,1.5,1.2,1.11,34.14,6.22,,0.51,0.034386031329631805,0.03347382694482803,0.013133577071130276,0.509769093110386,0.16275259546959386,0.07696019858121872,0.0833020880818367,0.024545947089791298,-0.609307910922742,-0.23624530159620205,0.06817936897277832,0.036460839211940765,0.06107647716999054,1.2422000416229706,0.12126863274319577,0.19587528705596924,0.21082133054733276,0.05577164143323898,-0.6823757499152,-0.33871786040706064,0.43608567118644714,0.43234121799468994,0.15411220490932465,0.05102409458116825,-1.31328020184017,31039.509765625,30919.79296875,460.8255920410156,1.1199409314563615,0.6311717116729234,0.709312915802002,0.8680980205535889,0.2679300010204315,-1.1322717343840076,-0.25135118305483317,0.3653687834739685,0.42669105529785156,0.1469341367483139,-0.9622970204353809,-0.31779139798040124,0.5299757719039917,0.6033737063407898,0.2306033968925476,-0.6013890933046582,-1.0004507225595365,0.5078436136245728,0.5107329487800598,0.06638991832733154,-0.7018320973842137,3.306495935187135,0.2767849862575531,0.36920326948165894,0.18742342293262482,-0.4772926558452702,-1.4764155343926884,0.6111489534378052,0.5916438102722168,0.4791751503944397,0.14653670233843183,-1.4790433682045125,7.41375037185092,5.85736636252196,,3663.4707041861
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,9,777483.1682463661,8292835.360823511,6.6,6.8,11.04,67.46,0.17,3.23,4.58,5.04,0.93,1.11,33.68,7.0,,1.21,6.1,6.3,2.24,62.06,0.16,2.72,2.66,2.03,1.21,1.11,55.35,6.81,,0.68,0.02375110611319542,0.02508336305618286,0.009187795221805573,-0.18678268290244435,-1.072801942557469,0.057680774480104446,0.062315165996551514,0.02459365874528885,-0.2711249226425643,-1.14554054488321,0.027314817532896996,0.025096237659454346,0.02128322422504425,3.3157564019450967,13.860208030801726,0.15360355377197266,0.16332149505615234,0.05922703072428703,-0.25952254139751346,-1.1518862706211659,0.4294332265853882,0.45190343260765076,0.15470196306705475,-0.27463393977858763,-1.0986517915443152,30466.09765625,30428.435546875,186.9710235595703,1.3953833382791485,3.065807028578744,0.8710047602653503,0.904850423336029,0.12418648600578308,-3.7338941324328454,14.492058582874257,0.47535240650177,0.47996285557746887,0.07685146480798721,-2.0323455881905974,7.281544369392737,0.6070041060447693,0.6590831875801086,0.160324826836586,-1.0713843449205267,0.41598029771799583,0.546375036239624,0.5381395816802979,0.04293892905116081,0.6540756386543926,0.7243675963356919,0.38850265741348267,0.43798333406448364,0.12679773569107056,-1.9942038029802949,2.9890530876400767,0.7497208714485168,0.8184316754341125,0.36631932854652405,-0.4570935747077823,-0.8559401612995536,7.02004660297647,5.82638260793822,,4438.4243577197
Etapa 1 - Vegetativo,2022-04-06,50,2022-04-06,50,10,777404.1456572006,8292774.079256934,6.8,7.0,18.03,80.92,0.21,3.02,6.16,6.04,1.03,1.11,31.2,8.3,,1.33,6.0,6.4,2.18,76.29,0.2,2.28,2.11,1.1,0.94,1.11,47.82,6.24,,0.59,0.023663567379117012,0.024884115904569626,0.008493117988109589,-0.1890782165909444,-0.7785533989609372,0.05703984946012497,0.06187431514263153,0.02215980924665928,-0.40391871360788334,-1.023711353701128,0.029159409925341606,0.025025108829140663,0.02428961731493473,3.0522410181468085,10.416418805614834,0.1510498970746994,0.16143468022346497,0.05345240607857704,-0.3889818716379978,-1.0516920113913506,0.41476479172706604,0.4378063678741455,0.14421208202838898,-0.3309769206838655,-1.0793216407036832,30500.919921875,30451.794921875,218.7928466796875,1.3363649645759934,2.5169518252832033,0.8547061681747437,0.9044954776763916,0.1477150171995163,-3.018860394343137,8.779923084781322,0.4640025198459625,0.4768885672092438,0.08939763903617859,-1.7663808551233673,4.533947586799716,0.5911101698875427,0.6478307247161865,0.1655694991350174,-1.1145155240713152,0.3898906061990348,0.5436545014381409,0.536019504070282,0.04693092405796051,0.6131192769613826,1.2915603293312259,0.3780165910720825,0.43474724888801575,0.13703472912311554,-1.7823709053381742,1.9666102825436136,0.7132783532142639,0.7866095304489136,0.36504045128822327,-0.46864916287484704,-0.9287190201426094,7.00189334038379,5.87736864503904,,4581.1151550598
